cod_rest,latitud,longitud,latitud_rest,longitud_rest,comision,canal,medio,nom_rest,fecha_trans,valor_trans
60,3.476362,-76.527899,3.476362,-76.527899,2.0,callcenter,CallCenter,CHIPICHAPE,2023-05-19,22.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,379.0,tictuk,TICTUK,CIUDAD CORDOBA,2023-05-19,3158.0
133,3.41587,-76.540117,3.41587,-76.540117,1307.0,web,Web,COSMOCENTRO,2023-05-19,13071.0
61,3.465173,-76.530913,3.465173,-76.530913,460.0,web,Web,AV SEXTA,2023-05-19,4605.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1028.0,web,Web,PASO ANCHO ,2023-05-19,10282.0
37,3.425126,-76.540525,3.425126,-76.540525,1786.0,rappi,Rappi,ROOSEVELT,2023-05-19,12315.0
60,3.476362,-76.527899,3.476362,-76.527899,566.0,didi,didi,CHIPICHAPE,2023-05-19,4040.0
133,3.41587,-76.540117,3.41587,-76.540117,1121.0,didi,didi,COSMOCENTRO,2023-05-19,8004.0
158,3.434722,-76.541968,3.434722,-76.541968,513.0,app,Ios,SAN FERNANDO,2023-05-19,4663.0
27,3.373917,-76.53903,3.373917,-76.53903,542.0,didi,didi,UNICENTRO CALI,2023-05-19,3873.0
26,3.465128,-76.500496,3.465128,-76.500496,403.0,callcenter,CallCenter,UNICO CALI,2023-05-19,4033.0
115,3.384993,-76.52411,3.384993,-76.52411,36.0,rappi,Rappi,CANEY,2023-05-19,246.0
45,3.419646,-76.539767,3.419646,-76.539767,1307.0,app,Ios,PALMETTO PLAZA,2023-05-19,11886.0
37,3.425126,-76.540525,3.425126,-76.540525,1420.0,rappi,Rappi,ROOSEVELT,2023-05-19,9790.0
60,3.476362,-76.527899,3.476362,-76.527899,584.0,rappi,Rappi,CHIPICHAPE,2023-05-19,4029.0
45,3.419646,-76.539767,3.419646,-76.539767,1300.0,app,Android,PALMETTO PLAZA,2023-05-19,11819.0
133,3.41587,-76.540117,3.41587,-76.540117,641.0,didi,didi,COSMOCENTRO,2023-05-19,4575.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,13.0,tictuk,TICTUK,PASO ANCHO ,2023-05-19,107.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,577.0,rappi,Rappi,CIUDAD CORDOBA,2023-05-19,3981.0
61,3.465173,-76.530913,3.465173,-76.530913,479.0,app,Android,AV SEXTA,2023-05-19,4358.0
45,3.419646,-76.539767,3.419646,-76.539767,575.0,ifood,LOGISTIC,PALMETTO PLAZA,2023-05-19,4424.0
26,3.465128,-76.500496,3.465128,-76.500496,625.0,rappi,Rappi,UNICO CALI,2023-05-19,4313.0
37,3.425126,-76.540525,3.425126,-76.540525,1688.0,ifood,Marketifood,ROOSEVELT,2023-05-19,12984.0
37,3.425126,-76.540525,3.425126,-76.540525,508.0,web,Web,ROOSEVELT,2023-05-19,5083.0
134,3.369237,-76.527519,3.369237,-76.527519,51.0,app,Android,JARDIN PLAZA,2023-05-19,465.0
115,3.384993,-76.52411,3.384993,-76.52411,503.0,app,Android,CANEY,2023-05-19,4572.0
134,3.369237,-76.527519,3.369237,-76.527519,443.0,app,Ios,JARDIN PLAZA,2023-05-19,4026.0
61,3.465173,-76.530913,3.465173,-76.530913,1335.0,ifood,Marketifood,AV SEXTA,2023-05-19,10269.0
115,3.384993,-76.52411,3.384993,-76.52411,1659.0,ifood,LOGISTIC,CANEY,2023-05-19,12758.0
60,3.476362,-76.527899,3.476362,-76.527899,1826.0,didi,didi,CHIPICHAPE,2023-05-19,13040.0
37,3.425126,-76.540525,3.425126,-76.540525,899.0,rappi,Rappi,ROOSEVELT,2023-05-19,6203.0
37,3.425126,-76.540525,3.425126,-76.540525,1064.0,web,Web,ROOSEVELT,2023-05-19,10638.0
37,3.425126,-76.540525,3.425126,-76.540525,1389.0,tictuk,TICTUK,ROOSEVELT,2023-05-19,11578.0
115,3.384993,-76.52411,3.384993,-76.52411,749.0,rappi,Rappi,CANEY,2023-05-19,5163.0
158,3.434722,-76.541968,3.434722,-76.541968,715.0,web,Web,SAN FERNANDO,2023-05-19,7147.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,386.0,app,Android,CIUDAD CORDOBA,2023-05-19,3509.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1103.0,callcenter,CallCenter,PASO ANCHO ,2023-05-19,11032.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,599.0,rappi,Rappi,CIUDAD CORDOBA,2023-05-19,4131.0
134,3.369237,-76.527519,3.369237,-76.527519,429.0,app,Ios,JARDIN PLAZA,2023-05-19,3899.0
133,3.41587,-76.540117,3.41587,-76.540117,727.0,rappi,Rappi,COSMOCENTRO,2023-05-19,5015.0
27,3.373917,-76.53903,3.373917,-76.53903,522.0,tictuk,TICTUK,UNICENTRO CALI,2023-05-19,4349.0
115,3.384993,-76.52411,3.384993,-76.52411,877.0,tictuk,TICTUK,CANEY,2023-05-19,7309.0
26,3.465128,-76.500496,3.465128,-76.500496,88.0,didi,didi,UNICO CALI,2023-05-19,629.0
60,3.476362,-76.527899,3.476362,-76.527899,1151.0,app,Android,CHIPICHAPE,2023-05-19,10467.0
60,3.476362,-76.527899,3.476362,-76.527899,686.0,callcenter,CallCenter,CHIPICHAPE,2023-05-19,6860.0
61,3.465173,-76.530913,3.465173,-76.530913,1330.0,web,Web,AV SEXTA,2023-05-19,13299.0
61,3.465173,-76.530913,3.465173,-76.530913,57.0,tictuk,TICTUK,AV SEXTA,2023-05-19,474.0
61,3.465173,-76.530913,3.465173,-76.530913,417.0,callcenter,CallCenter,AV SEXTA,2023-05-19,4168.0
149,3.465755,-76.521846,3.465755,-76.521846,442.0,app,Ios,TERMINAL CAL,2023-05-19,4017.0
61,3.465173,-76.530913,3.465173,-76.530913,352.0,callcenter,CallCenter,AV SEXTA,2023-05-19,3515.0
158,3.434722,-76.541968,3.434722,-76.541968,1279.0,callcenter,CallCenter,SAN FERNANDO,2023-05-19,12794.0
61,3.465173,-76.530913,3.465173,-76.530913,423.0,callcenter,CallCenter,AV SEXTA,2023-05-19,4227.0
60,3.476362,-76.527899,3.476362,-76.527899,838.0,app,Ios,CHIPICHAPE,2023-05-19,7622.0
61,3.465173,-76.530913,3.465173,-76.530913,1680.0,didi,didi,AV SEXTA,2023-05-19,12000.0
149,3.465755,-76.521846,3.465755,-76.521846,1254.0,web,Web,TERMINAL CAL,2023-05-19,12538.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,415.0,tictuk,TICTUK,PASO ANCHO ,2023-05-19,3458.0
134,3.369237,-76.527519,3.369237,-76.527519,520.0,didi,didi,JARDIN PLAZA,2023-05-19,3714.0
134,3.369237,-76.527519,3.369237,-76.527519,1143.0,callcenter,CallCenter,JARDIN PLAZA,2023-05-19,11429.0
27,3.373917,-76.53903,3.373917,-76.53903,401.0,callcenter,CallCenter,UNICENTRO CALI,2023-05-19,4013.0
27,3.373917,-76.53903,3.373917,-76.53903,797.0,ifood,MARKETIFOOD,UNICENTRO CALI,2023-05-19,6130.0
37,3.425126,-76.540525,3.425126,-76.540525,531.0,didi,didi,ROOSEVELT,2023-05-19,3796.0
134,3.369237,-76.527519,3.369237,-76.527519,648.0,ifood,Marketifood,JARDIN PLAZA,2023-05-19,4981.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,554.0,app,Ios,CIUDAD CORDOBA,2023-05-19,5039.0
26,3.465128,-76.500496,3.465128,-76.500496,168.0,rappi,Rappi,UNICO CALI,2023-05-19,1156.0
149,3.465755,-76.521846,3.465755,-76.521846,514.0,callcenter,CallCenter,TERMINAL CAL,2023-05-19,5143.0
26,3.465128,-76.500496,3.465128,-76.500496,317.0,callcenter,CallCenter,UNICO CALI,2023-05-20,3166.0
45,3.419646,-76.539767,3.419646,-76.539767,844.0,rappi,Rappi,PALMETTO PLAZA,2023-05-20,5824.0
134,3.369237,-76.527519,3.369237,-76.527519,1461.0,didi,didi,JARDIN PLAZA,2023-05-20,10435.0
149,3.465755,-76.521846,3.465755,-76.521846,1205.0,web,Web,TERMINAL CAL,2023-05-20,12050.0
60,3.476362,-76.527899,3.476362,-76.527899,972.0,web,Web,CHIPICHAPE,2023-05-20,9719.0
115,3.384993,-76.52411,3.384993,-76.52411,1216.0,callcenter,CallCenter,CANEY,2023-05-20,12156.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,467.0,app,Ios,CIUDAD CORDOBA,2023-05-20,4246.0
149,3.465755,-76.521846,3.465755,-76.521846,367.0,callcenter,CallCenter,TERMINAL CAL,2023-05-20,3669.0
149,3.465755,-76.521846,3.465755,-76.521846,1091.0,didi,didi,TERMINAL CAL,2023-05-20,7795.0
37,3.425126,-76.540525,3.425126,-76.540525,910.0,didi,didi,ROOSEVELT,2023-05-20,6497.0
60,3.476362,-76.527899,3.476362,-76.527899,659.0,web,Web,CHIPICHAPE,2023-05-20,6594.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,506.0,callcenter,CallCenter,PASO ANCHO ,2023-05-20,5055.0
27,3.373917,-76.53903,3.373917,-76.53903,703.0,rappi,Rappi,UNICENTRO CALI,2023-05-20,4849.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,567.0,app,Ios,CIUDAD CORDOBA,2023-05-20,5159.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,4.0,web,Web,CIUDAD CORDOBA,2023-05-20,43.0
115,3.384993,-76.52411,3.384993,-76.52411,502.0,tictuk,TICTUK,CANEY,2023-05-20,4184.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,105.0,ifood,MARKETIFOOD,CIUDAD CORDOBA,2023-05-20,811.0
149,3.465755,-76.521846,3.465755,-76.521846,459.0,tictuk,TICTUK,TERMINAL CAL,2023-05-20,3822.0
134,3.369237,-76.527519,3.369237,-76.527519,429.0,tictuk,TICTUK,JARDIN PLAZA,2023-05-20,3577.0
27,3.373917,-76.53903,3.373917,-76.53903,1230.0,ifood,Marketifood,UNICENTRO CALI,2023-05-20,9458.0
60,3.476362,-76.527899,3.476362,-76.527899,1364.0,rappi,Rappi,CHIPICHAPE,2023-05-20,9406.0
27,3.373917,-76.53903,3.373917,-76.53903,663.0,app,Ios,UNICENTRO CALI,2023-05-20,6027.0
60,3.476362,-76.527899,3.476362,-76.527899,387.0,web,Web,CHIPICHAPE,2023-05-20,3874.0
26,3.465128,-76.500496,3.465128,-76.500496,552.0,rappi,Rappi,UNICO CALI,2023-05-20,3805.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1067.0,callcenter,CallCenter,CIUDAD CORDOBA,2023-05-20,10667.0
158,3.434722,-76.541968,3.434722,-76.541968,451.0,rappi,Rappi,SAN FERNANDO,2023-05-20,3107.0
158,3.434722,-76.541968,3.434722,-76.541968,989.0,didi,didi,SAN FERNANDO,2023-05-20,7064.0
115,3.384993,-76.52411,3.384993,-76.52411,584.0,tictuk,TICTUK,CANEY,2023-05-20,4867.0
45,3.419646,-76.539767,3.419646,-76.539767,1749.0,rappi,Rappi,PALMETTO PLAZA,2023-05-20,12065.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1701.0,didi,didi,CIUDAD CORDOBA,2023-05-20,12149.0
133,3.41587,-76.540117,3.41587,-76.540117,692.0,didi,didi,COSMOCENTRO,2023-05-20,4946.0
134,3.369237,-76.527519,3.369237,-76.527519,824.0,tictuk,TICTUK,JARDIN PLAZA,2023-05-20,6865.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1130.0,app,Ios,PASO ANCHO ,2023-05-20,10271.0
158,3.434722,-76.541968,3.434722,-76.541968,1225.0,web,Web,SAN FERNANDO,2023-05-20,12247.0
115,3.384993,-76.52411,3.384993,-76.52411,474.0,tictuk,TICTUK,CANEY,2023-05-20,3951.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,595.0,callcenter,CallCenter,PASO ANCHO ,2023-05-20,5948.0
60,3.476362,-76.527899,3.476362,-76.527899,892.0,tictuk,TICTUK,CHIPICHAPE,2023-05-20,7433.0
45,3.419646,-76.539767,3.419646,-76.539767,565.0,ifood,Marketifood,PALMETTO PLAZA,2023-05-20,4349.0
61,3.465173,-76.530913,3.465173,-76.530913,456.0,tictuk,TICTUK,AV SEXTA,2023-05-20,3802.0
158,3.434722,-76.541968,3.434722,-76.541968,1775.0,didi,didi,SAN FERNANDO,2023-05-20,12681.0
149,3.465755,-76.521846,3.465755,-76.521846,730.0,rappi,Rappi,TERMINAL CAL,2023-05-20,5034.0
158,3.434722,-76.541968,3.434722,-76.541968,31.0,didi,didi,SAN FERNANDO,2023-05-20,221.0
26,3.465128,-76.500496,3.465128,-76.500496,417.0,web,Web,UNICO CALI,2023-05-20,4167.0
149,3.465755,-76.521846,3.465755,-76.521846,604.0,didi,didi,TERMINAL CAL,2023-05-20,4317.0
134,3.369237,-76.527519,3.369237,-76.527519,97.0,callcenter,CallCenter,JARDIN PLAZA,2023-05-20,968.0
134,3.369237,-76.527519,3.369237,-76.527519,346.0,tictuk,TICTUK,JARDIN PLAZA,2023-05-20,2883.0
133,3.41587,-76.540117,3.41587,-76.540117,52.0,app,Ios,COSMOCENTRO,2023-05-20,471.0
45,3.419646,-76.539767,3.419646,-76.539767,511.0,didi,didi,PALMETTO PLAZA,2023-05-20,3650.0
27,3.373917,-76.53903,3.373917,-76.53903,788.0,app,Ios,UNICENTRO CALI,2023-05-20,7162.0
37,3.425126,-76.540525,3.425126,-76.540525,641.0,callcenter,CallCenter,ROOSEVELT,2023-05-20,6408.0
61,3.465173,-76.530913,3.465173,-76.530913,683.0,web,Web,AV SEXTA,2023-05-20,6830.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,510.0,app,Android,CIUDAD CORDOBA,2023-05-20,4640.0
149,3.465755,-76.521846,3.465755,-76.521846,398.0,web,Web,TERMINAL CAL,2023-05-20,3983.0
134,3.369237,-76.527519,3.369237,-76.527519,743.0,rappi,Rappi,JARDIN PLAZA,2023-05-20,5125.0
61,3.465173,-76.530913,3.465173,-76.530913,568.0,didi,didi,AV SEXTA,2023-05-20,4058.0
133,3.41587,-76.540117,3.41587,-76.540117,426.0,callcenter,CallCenter,COSMOCENTRO,2023-05-20,4265.0
60,3.476362,-76.527899,3.476362,-76.527899,495.0,didi,didi,CHIPICHAPE,2023-05-20,3538.0
37,3.425126,-76.540525,3.425126,-76.540525,1686.0,ifood,Marketifood,ROOSEVELT,2023-05-20,12973.0
61,3.465173,-76.530913,3.465173,-76.530913,986.0,callcenter,CallCenter,AV SEXTA,2023-05-20,9858.0
158,3.434722,-76.541968,3.434722,-76.541968,22.0,app,Ios,SAN FERNANDO,2023-05-20,197.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,896.0,web,Web,PASO ANCHO ,2023-05-20,8963.0
133,3.41587,-76.540117,3.41587,-76.540117,655.0,tictuk,TICTUK,COSMOCENTRO,2023-05-20,5457.0
115,3.384993,-76.52411,3.384993,-76.52411,696.0,rappi,Rappi,CANEY,2023-05-20,4803.0
133,3.41587,-76.540117,3.41587,-76.540117,827.0,web,Web,COSMOCENTRO,2023-05-20,8269.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,615.0,rappi,Rappi,CIUDAD CORDOBA,2023-05-20,4240.0
115,3.384993,-76.52411,3.384993,-76.52411,348.0,web,Web,CANEY,2023-05-21,3483.0
37,3.425126,-76.540525,3.425126,-76.540525,449.0,app,Android,ROOSEVELT,2023-05-21,4081.0
158,3.434722,-76.541968,3.434722,-76.541968,683.0,didi,didi,SAN FERNANDO,2023-05-21,4876.0
149,3.465755,-76.521846,3.465755,-76.521846,366.0,callcenter,CallCenter,TERMINAL CAL,2023-05-21,3655.0
149,3.465755,-76.521846,3.465755,-76.521846,1659.0,rappi,Rappi,TERMINAL CAL,2023-05-21,11440.0
134,3.369237,-76.527519,3.369237,-76.527519,1498.0,rappi,Rappi,JARDIN PLAZA,2023-05-21,10331.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1107.0,web,Web,PASO ANCHO ,2023-05-21,11068.0
149,3.465755,-76.521846,3.465755,-76.521846,950.0,didi,didi,TERMINAL CAL,2023-05-21,6785.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,254.0,tictuk,TICTUK,PASO ANCHO ,2023-05-21,2119.0
45,3.419646,-76.539767,3.419646,-76.539767,390.0,callcenter,CallCenter,PALMETTO PLAZA,2023-05-21,3897.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,572.0,rappi,Rappi,CIUDAD CORDOBA,2023-05-21,3948.0
26,3.465128,-76.500496,3.465128,-76.500496,583.0,ifood,MARKETPLACE,UNICO CALI,2023-05-21,4482.0
61,3.465173,-76.530913,3.465173,-76.530913,793.0,didi,didi,AV SEXTA,2023-05-21,5667.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,484.0,web,Web,PASO ANCHO ,2023-05-21,4836.0
37,3.425126,-76.540525,3.425126,-76.540525,569.0,callcenter,CallCenter,ROOSEVELT,2023-05-21,5694.0
45,3.419646,-76.539767,3.419646,-76.539767,598.0,didi,didi,PALMETTO PLAZA,2023-05-21,4269.0
26,3.465128,-76.500496,3.465128,-76.500496,539.0,rappi,Rappi,UNICO CALI,2023-05-21,3717.0
158,3.434722,-76.541968,3.434722,-76.541968,474.0,tictuk,TICTUK,SAN FERNANDO,2023-05-21,3952.0
26,3.465128,-76.500496,3.465128,-76.500496,507.0,tictuk,TICTUK,UNICO CALI,2023-05-21,4226.0
149,3.465755,-76.521846,3.465755,-76.521846,1128.0,app,Ios,TERMINAL CAL,2023-05-21,10250.0
27,3.373917,-76.53903,3.373917,-76.53903,434.0,app,Ios,UNICENTRO CALI,2023-05-21,3949.0
133,3.41587,-76.540117,3.41587,-76.540117,518.0,didi,didi,COSMOCENTRO,2023-05-21,3698.0
61,3.465173,-76.530913,3.465173,-76.530913,365.0,web,Web,AV SEXTA,2023-05-21,3651.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,493.0,web,Web,PASO ANCHO ,2023-05-21,4927.0
27,3.373917,-76.53903,3.373917,-76.53903,1220.0,ifood,Marketifood,UNICENTRO CALI,2023-05-21,9381.0
27,3.373917,-76.53903,3.373917,-76.53903,654.0,didi,didi,UNICENTRO CALI,2023-05-21,4672.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1664.0,ifood,Marketifood,CIUDAD CORDOBA,2023-05-21,12797.0
158,3.434722,-76.541968,3.434722,-76.541968,538.0,rappi,Rappi,SAN FERNANDO,2023-05-21,3707.0
134,3.369237,-76.527519,3.369237,-76.527519,596.0,callcenter,CallCenter,JARDIN PLAZA,2023-05-21,5958.0
134,3.369237,-76.527519,3.369237,-76.527519,601.0,web,Web,JARDIN PLAZA,2023-05-21,6006.0
26,3.465128,-76.500496,3.465128,-76.500496,596.0,app,Ios,UNICO CALI,2023-05-21,5417.0
26,3.465128,-76.500496,3.465128,-76.500496,1424.0,tictuk,TICTUK,UNICO CALI,2023-05-21,11863.0
45,3.419646,-76.539767,3.419646,-76.539767,1124.0,tictuk,TICTUK,PALMETTO PLAZA,2023-05-21,9366.0
27,3.373917,-76.53903,3.373917,-76.53903,362.0,web,Web,UNICENTRO CALI,2023-05-21,3617.0
158,3.434722,-76.541968,3.434722,-76.541968,600.0,didi,didi,SAN FERNANDO,2023-05-21,4284.0
149,3.465755,-76.521846,3.465755,-76.521846,443.0,app,Android,TERMINAL CAL,2023-05-21,4029.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1880.0,rappi,Rappi,PASO ANCHO ,2023-05-21,12965.0
27,3.373917,-76.53903,3.373917,-76.53903,180.0,ifood,MARKETPLACE,UNICENTRO CALI,2023-05-21,1382.0
149,3.465755,-76.521846,3.465755,-76.521846,522.0,callcenter,CallCenter,TERMINAL CAL,2023-05-21,5217.0
133,3.41587,-76.540117,3.41587,-76.540117,551.0,tictuk,TICTUK,COSMOCENTRO,2023-05-21,4591.0
133,3.41587,-76.540117,3.41587,-76.540117,626.0,didi,didi,COSMOCENTRO,2023-05-21,4469.0
45,3.419646,-76.539767,3.419646,-76.539767,605.0,didi,didi,PALMETTO PLAZA,2023-05-21,4319.0
133,3.41587,-76.540117,3.41587,-76.540117,168.0,app,Ios,COSMOCENTRO,2023-05-21,1531.0
26,3.465128,-76.500496,3.465128,-76.500496,405.0,ifood,LOGISTIC,UNICO CALI,2023-05-21,3113.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,648.0,tictuk,TICTUK,CIUDAD CORDOBA,2023-05-21,5401.0
26,3.465128,-76.500496,3.465128,-76.500496,33.0,rappi,Rappi,UNICO CALI,2023-05-21,226.0
158,3.434722,-76.541968,3.434722,-76.541968,644.0,ifood,MARKETPLACE,SAN FERNANDO,2023-05-21,4955.0
37,3.425126,-76.540525,3.425126,-76.540525,39.0,web,Web,ROOSEVELT,2023-05-21,387.0
27,3.373917,-76.53903,3.373917,-76.53903,709.0,rappi,Rappi,UNICENTRO CALI,2023-05-21,4887.0
45,3.419646,-76.539767,3.419646,-76.539767,607.0,web,Web,PALMETTO PLAZA,2023-05-21,6069.0
27,3.373917,-76.53903,3.373917,-76.53903,1432.0,app,Android,UNICENTRO CALI,2023-05-21,13019.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,126.0,didi,didi,CIUDAD CORDOBA,2023-05-21,902.0
45,3.419646,-76.539767,3.419646,-76.539767,351.0,callcenter,CallCenter,PALMETTO PLAZA,2023-05-21,3512.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,494.0,web,Web,CIUDAD CORDOBA,2023-05-21,4937.0
134,3.369237,-76.527519,3.369237,-76.527519,1539.0,rappi,Rappi,JARDIN PLAZA,2023-05-21,10614.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,565.0,ifood,MARKETIFOOD,PASO ANCHO ,2023-05-21,4344.0
149,3.465755,-76.521846,3.465755,-76.521846,303.0,web,Web,TERMINAL CAL,2023-05-21,3030.0
26,3.465128,-76.500496,3.465128,-76.500496,1452.0,didi,didi,UNICO CALI,2023-05-21,10371.0
158,3.434722,-76.541968,3.434722,-76.541968,1559.0,rappi,Rappi,SAN FERNANDO,2023-05-21,10753.0
37,3.425126,-76.540525,3.425126,-76.540525,1585.0,ifood,MARKETPLACE,ROOSEVELT,2023-05-21,12196.0
158,3.434722,-76.541968,3.434722,-76.541968,446.0,app,Ios,SAN FERNANDO,2023-05-21,4053.0
26,3.465128,-76.500496,3.465128,-76.500496,476.0,web,Web,UNICO CALI,2023-05-21,4761.0
133,3.41587,-76.540117,3.41587,-76.540117,828.0,tictuk,TICTUK,COSMOCENTRO,2023-05-21,6901.0
61,3.465173,-76.530913,3.465173,-76.530913,316.0,app,Ios,AV SEXTA,2023-05-21,2869.0
115,3.384993,-76.52411,3.384993,-76.52411,1544.0,tictuk,TICTUK,CANEY,2023-05-21,12863.0
133,3.41587,-76.540117,3.41587,-76.540117,5.0,web,Web,COSMOCENTRO,2023-05-22,51.0
134,3.369237,-76.527519,3.369237,-76.527519,410.0,app,Ios,JARDIN PLAZA,2023-05-22,3726.0
45,3.419646,-76.539767,3.419646,-76.539767,160.0,didi,didi,PALMETTO PLAZA,2023-05-22,1146.0
27,3.373917,-76.53903,3.373917,-76.53903,83.0,ifood,MARKETPLACE,UNICENTRO CALI,2023-05-22,637.0
37,3.425126,-76.540525,3.425126,-76.540525,1735.0,didi,didi,ROOSEVELT,2023-05-22,12394.0
60,3.476362,-76.527899,3.476362,-76.527899,567.0,app,Android,CHIPICHAPE,2023-05-22,5159.0
149,3.465755,-76.521846,3.465755,-76.521846,457.0,callcenter,CallCenter,TERMINAL CAL,2023-05-22,4571.0
149,3.465755,-76.521846,3.465755,-76.521846,630.0,didi,didi,TERMINAL CAL,2023-05-22,4497.0
133,3.41587,-76.540117,3.41587,-76.540117,454.0,tictuk,TICTUK,COSMOCENTRO,2023-05-22,3783.0
158,3.434722,-76.541968,3.434722,-76.541968,566.0,rappi,Rappi,SAN FERNANDO,2023-05-22,3906.0
115,3.384993,-76.52411,3.384993,-76.52411,80.0,didi,didi,CANEY,2023-05-22,574.0
61,3.465173,-76.530913,3.465173,-76.530913,952.0,callcenter,CallCenter,AV SEXTA,2023-05-22,9517.0
134,3.369237,-76.527519,3.369237,-76.527519,22.0,callcenter,CallCenter,JARDIN PLAZA,2023-05-22,223.0
60,3.476362,-76.527899,3.476362,-76.527899,607.0,tictuk,TICTUK,CHIPICHAPE,2023-05-22,5055.0
61,3.465173,-76.530913,3.465173,-76.530913,365.0,app,Ios,AV SEXTA,2023-05-22,3321.0
115,3.384993,-76.52411,3.384993,-76.52411,1409.0,rappi,Rappi,CANEY,2023-05-22,9719.0
37,3.425126,-76.540525,3.425126,-76.540525,1212.0,web,Web,ROOSEVELT,2023-05-22,12119.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,887.0,app,Android,PASO ANCHO ,2023-05-22,8066.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,129.0,didi,didi,CIUDAD CORDOBA,2023-05-22,922.0
133,3.41587,-76.540117,3.41587,-76.540117,1457.0,app,Android,COSMOCENTRO,2023-05-22,13246.0
60,3.476362,-76.527899,3.476362,-76.527899,55.0,tictuk,TICTUK,CHIPICHAPE,2023-05-22,457.0
45,3.419646,-76.539767,3.419646,-76.539767,682.0,tictuk,TICTUK,PALMETTO PLAZA,2023-05-22,5685.0
115,3.384993,-76.52411,3.384993,-76.52411,604.0,ifood,LOGISTIC,CANEY,2023-05-22,4650.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,424.0,app,Ios,CIUDAD CORDOBA,2023-05-22,3854.0
133,3.41587,-76.540117,3.41587,-76.540117,819.0,tictuk,TICTUK,COSMOCENTRO,2023-05-22,6824.0
26,3.465128,-76.500496,3.465128,-76.500496,456.0,ifood,MARKETPLACE,UNICO CALI,2023-05-22,3507.0
26,3.465128,-76.500496,3.465128,-76.500496,413.0,web,Web,UNICO CALI,2023-05-22,4133.0
61,3.465173,-76.530913,3.465173,-76.530913,589.0,callcenter,CallCenter,AV SEXTA,2023-05-22,5886.0
27,3.373917,-76.53903,3.373917,-76.53903,1070.0,rappi,Rappi,UNICENTRO CALI,2023-05-22,7376.0
133,3.41587,-76.540117,3.41587,-76.540117,709.0,didi,didi,COSMOCENTRO,2023-05-22,5066.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1220.0,tictuk,TICTUK,CIUDAD CORDOBA,2023-05-22,10165.0
134,3.369237,-76.527519,3.369237,-76.527519,398.0,web,Web,JARDIN PLAZA,2023-05-22,3979.0
37,3.425126,-76.540525,3.425126,-76.540525,493.0,callcenter,CallCenter,ROOSEVELT,2023-05-22,4929.0
149,3.465755,-76.521846,3.465755,-76.521846,101.0,tictuk,TICTUK,TERMINAL CAL,2023-05-22,845.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1842.0,didi,didi,CIUDAD CORDOBA,2023-05-22,13159.0
27,3.373917,-76.53903,3.373917,-76.53903,15.0,rappi,Rappi,UNICENTRO CALI,2023-05-22,103.0
61,3.465173,-76.530913,3.465173,-76.530913,1492.0,rappi,Rappi,AV SEXTA,2023-05-22,10293.0
133,3.41587,-76.540117,3.41587,-76.540117,1317.0,callcenter,CallCenter,COSMOCENTRO,2023-05-22,13169.0
61,3.465173,-76.530913,3.465173,-76.530913,407.0,app,Ios,AV SEXTA,2023-05-22,3701.0
27,3.373917,-76.53903,3.373917,-76.53903,1307.0,callcenter,CallCenter,UNICENTRO CALI,2023-05-22,13073.0
158,3.434722,-76.541968,3.434722,-76.541968,1160.0,callcenter,CallCenter,SAN FERNANDO,2023-05-22,11595.0
